id,name,slug,icon,type,description,output_facility_craft_table,created_at,updated_at
787,"{""en-US"":""Songs of Bragi: Scroll I"",""zh-CN"":""《布拉琦歌谣（卷一）》"",""ja-JP"":""『ブラギの詩集（卷一）』"",""ko-KR"":""<브라기 시집(제1권)>"",""zh-TW"":""《布拉琦歌謠（卷一）》""}",item_gift_ent_4,item_gift_ent_4,,"{""en-US"":""Offer this gift to operators to raise their trust in you."",""zh-CN"":""送给干员的礼物，可以增加干员的信赖度"",""ja-JP"":""オペレーターに贈るプレゼント。オペレーターの信頼度をアップできる。"",""ko-KR"":""오퍼레이터 선물용 아이템. 오퍼레이터와의 신뢰도를 높일 수 있다."",""zh-TW"":""送給幹員的禮物，可以增加幹員的信賴值""}",[],2025-11-15 00:33:06,2025-11-15 00:49:31
788,"{""en-US"":""Origo-MIGHT Special"",""zh-CN"":""源力浆特饮"",""ja-JP"":""源石ドリンク"",""ko-KR"":""오리고 마이트 스페셜"",""zh-TW"":""源力漿特飲""}",item_gift_exercise_1,item_gift_exercise_1,,"{""en-US"":""Offer this gift to operators to raise their trust in you."",""zh-CN"":""送给干员的礼物，可以增加干员的信赖度"",""ja-JP"":""オペレーターに贈るプレゼント。オペレーターの信頼度をアップできる。"",""ko-KR"":""오퍼레이터 선물용 아이템. 오퍼레이터와의 신뢰도를 높일 수 있다."",""zh-TW"":""送給幹員的禮物，可以增加幹員的信賴值""}",[],2025-11-15 00:33:07,2025-11-15 00:49:32
789,"{""en-US"":""Smart Dumbbells"",""zh-CN"":""智能调节哑铃"",""ja-JP"":""スマートダンベル"",""ko-KR"":""스마트 덤벨"",""zh-TW"":""智慧型調節啞鈴""}",item_gift_exercise_2,item_gift_exercise_2,,"{""en-US"":""Offer this gift to operators to raise their trust in you."",""zh-CN"":""送给干员的礼物，可以增加干员的信赖度"",""ja-JP"":""オペレーターに贈るプレゼント。オペレーターの信頼度をアップできる。"",""ko-KR"":""오퍼레이터 선물용 아이템. 오퍼레이터와의 신뢰도를 높일 수 있다."",""zh-TW"":""送給幹員的禮物，可以增加幹員的信賴值""}",[],2025-11-15 00:33:07,2025-11-15 00:49:32
790,"{""en-US"":""MARTHE Monthly"",""zh-CN"":""《MARTHE月刊》"",""ja-JP"":""『月刊MARTHE』"",""ko-KR"":""<MARTHE 주간지>"",""zh-TW"":""《MARTHE月刊》""}",item_gift_fashion_1,item_gift_fashion_1,,"{""en-US"":""Offer this gift to operators to raise their trust in you."",""zh-CN"":""送给干员的礼物，可以增加干员的信赖度"",""ja-JP"":""オペレーターに贈るプレゼント。オペレーターの信頼度をアップできる。"",""ko-KR"":""오퍼레이터 선물용 아이템. 오퍼레이터와의 신뢰도를 높일 수 있다."",""zh-TW"":""送給幹員的禮物，可以增加幹員的信賴值""}",[],2025-11-15 00:33:07,2025-11-15 00:49:32
791,"{""en-US"":""Lea Perfume Water"",""zh-CN"":""漫茵淡香水"",""ja-JP"":""フレッシュローミング"",""ko-KR"":""리아 프레시 워터"",""zh-TW"":""漫茵淡香水""}",item_gift_fashion_2,item_gift_fashion_2,,"{""en-US"":""Offer this gift to operators to raise their trust in you."",""zh-CN"":""送给干员的礼物，可以增加干员的信赖度"",""ja-JP"":""オペレーターに贈るプレゼント。オペレーターの信頼度をアップできる。"",""ko-KR"":""오퍼레이터 선물용 아이템. 오퍼레이터와의 신뢰도를 높일 수 있다."",""zh-TW"":""送給幹員的禮物，可以增加幹員的信賴值""}",[],2025-11-15 00:33:07,2025-11-15 00:49:32
792,"{""en-US"":""Printed Lava Wool Poncho"",""zh-CN"":""印花熔岩披肩"",""ja-JP"":""溶岩繊維ショール"",""ko-KR"":""용암 섬유 머플러"",""zh-TW"":""印花熔岩披肩""}",item_gift_fashion_3,item_gift_fashion_3,,"{""en-US"":""Offer this gift to operators to raise their trust in you."",""zh-CN"":""送给干员的礼物，可以增加干员的信赖度"",""ja-JP"":""オペレーターに贈るプレゼント。オペレーターの信頼度をアップできる。"",""ko-KR"":""오퍼레이터 선물용 아이템. 오퍼레이터와의 신뢰도를 높일 수 있다."",""zh-TW"":""送給幹員的禮物，可以增加幹員的信賴值""}",[],2025-11-15 00:33:08,2025-11-15 00:49:32
793,"{""en-US"":""Fondant Cupcake"",""zh-CN"":""翻糖纸杯蛋糕"",""ja-JP"":""フォンダンカップケーキ"",""ko-KR"":""퐁당 컵케이크"",""zh-TW"":""翻糖紙杯蛋糕""}",item_gift_food_1,item_gift_food_1,,"{""en-US"":""Offer this gift to operators to raise their trust in you."",""zh-CN"":""送给干员的礼物，可以增加干员的信赖度"",""ja-JP"":""オペレーターに贈るプレゼント。オペレーターの信頼度をアップできる。"",""ko-KR"":""오퍼레이터 선물용 아이템. 오퍼레이터와의 신뢰도를 높일 수 있다."",""zh-TW"":""送給幹員的禮物，可以增加幹員的信賴值""}",[],2025-11-15 00:33:08,2025-11-15 00:49:32
794,"{""en-US"":""LN Ice Cream"",""zh-CN"":""液氮冰激凌"",""ja-JP"":""液体窒素アイスクリーム"",""ko-KR"":""액체 질소 아이스크림"",""zh-TW"":""液態氮冰淇淋""}",item_gift_food_2,item_gift_food_2,,"{""en-US"":""Offer this gift to operators to raise their trust in you."",""zh-CN"":""送给干员的礼物，可以增加干员的信赖度"",""ja-JP"":""オペレーターに贈るプレゼント。オペレーターの信頼度をアップできる。"",""ko-KR"":""오퍼레이터 선물용 아이템. 오퍼레이터와의 신뢰도를 높일 수 있다."",""zh-TW"":""送給幹員的禮物，可以增加幹員的信賴值""}",[],2025-11-15 00:33:08,2025-11-15 00:49:33
795,"{""en-US"":""Fin-n-Chips"",""zh-CN"":""炸鳞薯条"",""ja-JP"":""鱗獣アンドチップス"",""ko-KR"":""핀앤 칩스"",""zh-TW"":""炸鱗薯條""}",item_gift_food_3,item_gift_food_3,,"{""en-US"":""Offer this gift to operators to raise their trust in you."",""zh-CN"":""送给干员的礼物，可以增加干员的信赖度"",""ja-JP"":""オペレーターに贈るプレゼント。オペレーターの信頼度をアップできる。"",""ko-KR"":""오퍼레이터 선물용 아이템. 오퍼레이터와의 신뢰도를 높일 수 있다."",""zh-TW"":""送給幹員的禮物，可以增加幹員的信賴值""}",[],2025-11-15 00:33:08,2025-11-15 00:49:33
796,"{""en-US"":""Qingsou Teabox"",""zh-CN"":""青薮茶盒"",""ja-JP"":""青藪茶セット"",""ko-KR"":""청수 찻잎 세트"",""zh-TW"":""青藪茶盒""}",item_gift_food_4,item_gift_food_4,,"{""en-US"":""Offer this gift to operators to raise their trust in you."",""zh-CN"":""送给干员的礼物，可以增加干员的信赖度"",""ja-JP"":""オペレーターに贈るプレゼント。オペレーターの信頼度をアップできる。"",""ko-KR"":""오퍼레이터 선물용 아이템. 오퍼레이터와의 신뢰도를 높일 수 있다."",""zh-TW"":""送給幹員的禮物，可以增加幹員的信賴值""}",[],2025-11-15 00:33:09,2025-11-15 00:49:33
797,"{""en-US"":""Endfield Frontiers Watch"",""zh-CN"":""《终末地前沿瞭望》"",""ja-JP"":""『Endfield Frontiers』"",""ko-KR"":""<엔드필드 프런티어즈>"",""zh-TW"":""《終末地前線瞭望》""}",item_gift_knowledge_1,item_gift_knowledge_1,,"{""en-US"":""Offer this gift to operators to raise their trust in you."",""zh-CN"":""送给干员的礼物，可以增加干员的信赖度"",""ja-JP"":""オペレーターに贈るプレゼント。オペレーターの信頼度をアップできる。"",""ko-KR"":""오퍼레이터 선물용 아이템. 오퍼레이터와의 신뢰도를 높일 수 있다."",""zh-TW"":""送給幹員的禮物，可以增加幹員的信賴值""}",[],2025-11-15 00:33:09,2025-11-15 00:49:33
798,"{""en-US"":""Blighted Tillite Specimen"",""zh-CN"":""侵蚀冰碛岩样品"",""ja-JP"":""侵蝕モレーンサンプル"",""ko-KR"":""침식 빙력암 샘플"",""zh-TW"":""侵蝕冰磧岩樣品""}",item_gift_knowledge_2,item_gift_knowledge_2,,"{""en-US"":""Offer this gift to operators to raise their trust in you."",""zh-CN"":""送给干员的礼物，可以增加干员的信赖度"",""ja-JP"":""オペレーターに贈るプレゼント。オペレーターの信頼度をアップできる。"",""ko-KR"":""오퍼레이터 선물용 아이템. 오퍼레이터와의 신뢰도를 높일 수 있다."",""zh-TW"":""送給幹員的禮物，可以增加幹員的信賴值""}",[],2025-11-15 00:33:09,2025-11-15 00:49:33
799,"{""en-US"":""The Hitchhiker's Guide to Talos-II"",""zh-CN"":""《塔卫二漫游指南》"",""ja-JP"":""『タロⅡ・ヒッチハイク・ガイド』"",""ko-KR"":""<탈로스 II 여행 가이드>"",""zh-TW"":""《塔衛二漫遊指南》""}",item_gift_leisure_1,item_gift_leisure_1,,"{""en-US"":""Offer this gift to operators to raise their trust in you."",""zh-CN"":""送给干员的礼物，可以增加干员的信赖度"",""ja-JP"":""オペレーターに贈るプレゼント。オペレーターの信頼度をアップできる。"",""ko-KR"":""오퍼레이터 선물용 아이템. 오퍼레이터와의 신뢰도를 높일 수 있다."",""zh-TW"":""送給幹員的禮物，可以增加幹員的信賴值""}",[],2025-11-15 00:33:09,2025-11-15 00:49:34
800,"{""en-US"":""Hubbol Camera 005C"",""zh-CN"":""哈博005C相机"",""ja-JP"":""ハッボル005Cカメラ"",""ko-KR"":""허볼 005C 카메라"",""zh-TW"":""哈博005C相機""}",item_gift_tech_1,item_gift_tech_1,,"{""en-US"":""Offer this gift to operators to raise their trust in you."",""zh-CN"":""送给干员的礼物，可以增加干员的信赖度"",""ja-JP"":""オペレーターに贈るプレゼント。オペレーターの信頼度をアップできる。"",""ko-KR"":""오퍼레이터 선물용 아이템. 오퍼레이터와의 신뢰도를 높일 수 있다."",""zh-TW"":""送給幹員的禮物，可以增加幹員的信賴值""}",[],2025-11-15 00:33:10,2025-11-15 00:49:34
801,"{""en-US"":""Omni-Tool Set"",""zh-CN"":""万用机括套组"",""ja-JP"":""万能ツールセット"",""ko-KR"":""다용도 공구 세트"",""zh-TW"":""萬能工具組""}",item_gift_tech_2,item_gift_tech_2,,"{""en-US"":""Offer this gift to operators to raise their trust in you."",""zh-CN"":""送给干员的礼物，可以增加干员的信赖度"",""ja-JP"":""オペレーターに贈るプレゼント。オペレーターの信頼度をアップできる。"",""ko-KR"":""오퍼레이터 선물용 아이템. 오퍼레이터와의 신뢰도를 높일 수 있다."",""zh-TW"":""送給幹員的禮物，可以增加幹員的信賴值""}",[],2025-11-15 00:33:10,2025-11-15 00:49:34
802,"{""en-US"":""Amethyst Bottle"",""zh-CN"":""紫晶质瓶"",""ja-JP"":""紫晶製ボトル"",""ko-KR"":""자수정 병"",""zh-TW"":""紫晶質瓶""}",item_glass_bottle,item_glass_bottle,,"{""en-US"":""A bottle made by processing Amethyst Fibers. Can be used to produce other materials."",""zh-CN"":""由紫晶纤维加工得来的瓶子，可用于其他材料合成。"",""ja-JP"":""紫晶繊維を加工して得られるボトル。他の材料の合成に使用できる。"",""ko-KR"":""자수정 섬유를 가공하여 만든 병, 기타 재료의 합성에 사용할 수 있다."",""zh-TW"":""由紫晶纖維加工得來的瓶子，可用於其他材料合成。""}","[{""buffers"":{""item_glass_bottle"":0,""item_quartz_glass"":0},""formulaDesc"":""Amethyst Bottle Production"",""formulaGroupId"":""group_shaper_normal"",""id"":""shaper_glass_bottle_1"",""ingredients"":[{""group"":[{""count"":2,""id"":""item_quartz_glass""}]}],""machineId"":""shaper_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_glass_bottle""}]}],""progressRound"":2,""signal"":0,""sortId"":2,""totalProgress"":12000}]",2025-11-15 00:33:10,2025-11-15 00:49:34
803,"{""en-US"":""Amethyst Part"",""zh-CN"":""紫晶零件"",""ja-JP"":""紫晶部品"",""ko-KR"":""자수정 부품"",""zh-TW"":""紫晶零件""}",item_glass_cmpt,item_glass_cmpt,,"{""en-US"":""A device part made by processing Amethyst Fibers. Can be used to produce other items or construct other facilities."",""zh-CN"":""紫晶纤维经加工后成型的零件，可用于其他材料合成或设备制造。"",""ja-JP"":""紫晶繊維を加工して作られた部品。他の材料の合成や設備の製造に使用できる。"",""ko-KR"":""자수정 섬유를 가공하여 만든 부품, 기타 재료의 합성 및 설비 제작에 사용할 수 있다."",""zh-TW"":""紫晶纖維經加工後成型的零件，可用於其他材料合成或設備製造。""}","[{""buffers"":{""item_glass_cmpt"":0,""item_quartz_glass"":0},""formulaDesc"":""Amethyst Part Production"",""formulaGroupId"":""group_component_normal"",""id"":""component_glass_cmpt_1"",""ingredients"":[{""group"":[{""count"":1,""id"":""item_quartz_glass""}]}],""machineId"":""component_mc_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_glass_cmpt""}]}],""progressRound"":2,""signal"":0,""sortId"":2,""totalProgress"":12000}]",2025-11-15 00:33:10,2025-11-15 00:49:34
804,"{""en-US"":""Cryston Bottle"",""zh-CN"":""高晶质瓶"",""ja-JP"":""高晶製ボトル"",""ko-KR"":""크리스톤 병"",""zh-TW"":""高晶質瓶""}",item_glass_enr_bottle,item_glass_enr_bottle,,"{""en-US"":""A metallic bottle made by processing Cryston Fibers. Can be used to produce other items."",""zh-CN"":""由高晶纤维加工后得来的金属瓶，可用于其他材料合成。"",""ja-JP"":""高晶繊維を加工して得られる金属のボトル。他の材料の合成に使用できる。"",""ko-KR"":""크리스톤 섬유를 가공하여 만든 금속 병, 기타 재료의 합성에 사용할 수 있다."",""zh-TW"":""由高晶纖維加工後得來的金屬瓶，可用於其他材料合成。""}","[{""buffers"":{""item_glass_enr_bottle"":0,""item_quartz_enr"":0},""formulaDesc"":""Cryston Bottle Production"",""formulaGroupId"":""group_shaper_normal"",""id"":""shaper_glass_enr_bottle_1"",""ingredients"":[{""group"":[{""count"":2,""id"":""item_quartz_enr""}]}],""machineId"":""shaper_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_glass_enr_bottle""}]}],""progressRound"":2,""signal"":0,""sortId"":4,""totalProgress"":12000}]",2025-11-15 00:33:11,2025-11-15 00:49:35
805,"{""en-US"":""Cryston Part"",""zh-CN"":""高晶零件"",""ja-JP"":""高晶部品"",""ko-KR"":""크리스톤 부품"",""zh-TW"":""高晶零件""}",item_glass_enr_cmpt,item_glass_enr_cmpt,,"{""en-US"":""A device part made by processing Cryston Fibers. Can be used to produce other items or construct other facilities."",""zh-CN"":""高晶纤维经加工后成型的零件，可用于其他材料合成或设备制造。"",""ja-JP"":""高晶繊維を加工して作られた部品。他の材料の合成や設備の製造に使用できる。"",""ko-KR"":""크리스톤 섬유를 가공하여 만든 부품, 기타 재료의 합성 및 설비 제작에 사용할 수 있다."",""zh-TW"":""高晶纖維經加工後成型的零件，可用於其他材料合成或設備製造。""}","[{""buffers"":{""item_glass_enr_cmpt"":0,""item_quartz_enr"":0},""formulaDesc"":""Cryston Part Production"",""formulaGroupId"":""group_component_normal"",""id"":""component_glass_enr_cmpt_1"",""ingredients"":[{""group"":[{""count"":1,""id"":""item_quartz_enr""}]}],""machineId"":""component_mc_1"",""outcomes"":[{""group"":[{""count"":1,""id"":""item_glass_enr_cmpt""}]}],""progressRound"":2,""signal"":0,""sortId"":4,""totalProgress"":12000}]",2025-11-15 00:33:11,2025-11-15 00:49:35
806,"{""en-US"":""Romano's Watch"",""zh-CN"":""罗马诺的手表"",""ja-JP"":""ロマーノの腕時計"",""ko-KR"":""로마노의 손목시계"",""zh-TW"":""羅馬諾的手錶""}",item_gm01m10_watch,item_gm01m10_watch,,"{""en-US"":""Romano's Watch."",""zh-CN"":""罗马诺的手表。"",""ja-JP"":""ロマーノの腕時計。"",""ko-KR"":""로마노의 시계"",""zh-TW"":""羅馬諾的手錶。""}",[],2025-11-15 00:33:11,2025-11-15 00:49:35
